01_Clase,02_Orden,03_Familia,04_Nombre científico I,05_Nombre científico II,06_Nombre vernáculo,07_CITES,08_Categoría amenaza nacional Res. 1912/2017,09_Endemismo,10_Migratoria,11_Introducida/Invasora,12_Distribución,Amagá,Amalfi,Andes,Angelópolis,Angostura,Anorí,Anzá,Armenia,Barbosa,Bello,Belmira,Betania,Betulia,Briceño,Buriticá,Cáceres,Caicedo,Caldas,Campamento,Caracolí,Caramanta,Carolina del Príncipe,Caucasia,Cisneros,Ciudad Bolívar,Concordia,Copacabana,Donmatías,Ebéjico,El Bagre,Entrerríos,Envigado,Fredonia,Girardota,Gómez Plata,Guadalupe,Heliconia,Hispania,Itagüí,Ituango,Jardín,Jericó,La Estrella,La Pintada,Liborina,Maceo,Medellín,Montebello,Nechí,Olaya,Pueblorrico,Puerto Berrío,Puerto Nare,Remedios,Sabanalarga,Sabaneta,Salgar,San Andrés de Cuerquia,San Jerónimo,San José de la Montaña,San Pedro de los Milagros,Santa Bárbara,Santa Fe de Antioquia,Santa Rosa de Osos,Segovia,Sopetrán,Támesis,Tarazá,Tarso,Titiribí,Toledo,Valdivia,Valparaíso,Vegachí,Venecia,Yalí,Yarumal,Yolombó,Yondó,Zaragoza
REPTILES,Crocodylia,Alligatoridae,Crocodylus acutus,Crocodilus acutus,"Caimán aguja, cocodrilo del Magdalena",,EN,,,,0-200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Sauria,Amphisbaenidae,Amphisbaena varia,Amphisbaena fuliginosa,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Anomalepididae,Liotyphlops albirostris,,Culebra ciega de nariz blanca,,,,,,590,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,37,,,,,,,,,,,,,,,,,,,26,,,,37,,37,,,,37,,37,,,,,
REPTILES,Squamata,Boidae,Boa constrictor,Constrictor constrictor,Boa,II,,CARISM,,,300-400,,44,,,,33,22,22,,,,,22,18,,,,,,,,,14,,,,,,22,24,,,22,,,,,,,18,,22,,,,,,,,,,,,,,,,,,,,,,,,,,31,22,,,18,,,22,,,,,
REPTILES,Squamata,Boidae,Corallus annulatus,Boa annulata,Boa,,,,,,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,
REPTILES,Squamata,Boidae,Corallus batesii,Corallus caninus,Guacamaya,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,
REPTILES,Squamata,Boidae,Epicrates maurus,,Boa chocolate,II,,,,,,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Atractus andinus,,"Ciega, marranera",,,END,,,1537,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Atractus lasallei,,"Ciega, marranera",,,,,,2550,,,,,,,5; 22,22,,,,,22,,,,5,,,,,,,,,,,,22,,,,22,,,,,,,,,9; 22,,,,,,,,,9,,,,,,,,,,,,5,,,,,,9; 22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Atractus loveridgei,,"Ciega, marranera",,,END,,,2550,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,9; 22,,,,,,,,,9,,,,,,,,,,,,,32,,,,,9; 22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Atractus maculatus,Isoscelis maculata,"Ciega, marranera",,,,,,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Atractus melas,,"Ciega, marranera",,,END,,,2640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Atractus nicefori,,"Ciega, marranera",,,END,,,1569,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,9; 22,,,,,,,,,9,,,,,,,,,,,,,,,,,,9; 22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Atractus nigriventris,,"Ciega, marranera",,,END,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Atractus obtusirostris,,"Ciega, marranera",,,END,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Atractus oculotemporalis,,"Ciega, marranera",,,END,,,1967,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,9; 22,,,,,,,,,9,,,,,,,,,,,,,,,,,,9; 22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Atractus sanguineus,,"Ciega, marranera",,,END,,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Chironius carinatus,Coluber carinatus,"Amarilla, lomo machete",,,,,,100-1750,,30,,,,30,22,22,,,,,22,34,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,19; 30,,,,22,,,,,,22,,34,,,30
REPTILES,Squamata,Colubridae,Chironius grandisquamis,Chironius fuscus,"Fueteadora, lomo machete, matacaballos",,,,,,300-1000,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29; 31,,,,,,,,,,45,,
REPTILES,Squamata,Colubridae,Chironius monticola,Herpetodryas sexcarinatus,"Fueteadora, lomo machete, matacaballos",,,,,,2000-2500,,,25,,,,22,22,,,,,22,18,,,,,,,,,,,,,,,22,,,,22,,,,,,,18,25,9; 22,,,,,,,,,9; 11,,,,,,11,,,,,,,,,,,,9; 22,,,18,,,22,,,,,
REPTILES,Squamata,Colubridae,Clelia clelia,Boiruna maculata,"Cazadora negra, candelilla negra",II,,,,,300-400,,30,25,,,30; 33,,,,,,,,18; 34,,,,,,,,,,28,,,,,,,,,,,,,,,,18,25,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,18,,,,,34,,,30
REPTILES,Squamata,Colubridae,Dendrophidion bivittatus,Drymobius bivittatus,"Guardacaminos, Lomera",,,,,,300-2800,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Dendrophidion percarinatum,Drymobius percarinatus,Cazadora,,,,,,1000,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,
REPTILES,Squamata,Colubridae,Diaphorolepis laevis,,,,,END,,,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Dipsas pratti,Dipsas niceforoi,,,,REST,,,1800,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Dipsas sanctijoannis,Leptognathus sanctijoannis,,,,END,,,2040-2500,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,9,,,,,,,,,,,,,,,,,,9,,,,,,,,34,,,
REPTILES,Squamata,Colubridae,Drymarchon corais,,,,,,,,2500,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,9; 22,,,,,,,,,9; 11,,,,,,11,,,,,,,,,,,,9; 22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Erythrolamprus aesculapii,Coluber aesculapii,Falsa coral,,,,,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Erythrolamprus bizonus,Erythrolamprus bizona,Falsa coral,,,,,,300-980,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,
REPTILES,Squamata,Colubridae,Erythrolamprus epinephelus,Liophis epinephelus,Guardacaminos,,,,,,1750-2800,,,,,,,22,22,,,,,22,34,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,9; 22,,,,,39,,,,9,,,,,,,,39,,,,39,,,39,,,9; 22,,,,,,22,,34,,,
REPTILES,Squamata,Colubridae,Helicops danieli,,Mapaná de agua,,,END,,,125-1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Imantodes cenchoa,,"Bejuquillo cafetera, higuerilla",,,,,,300-1100,36,,,,,,,,,,,,,34,,,,36,,,,,,,,,,,,24,,,,,,,,,,,,9; 37,,37,,,,,,,9,43,,,,,,,,,,,,,19,,37,,9; 37,36,,,37,,36; 37,,34,,,
REPTILES,Squamata,Colubridae,Lampropeltis triangulum,,"Coral ratonera, falsa coral",,,,,,,,,25,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,25,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Leptodeira annulata,Coluber annulatus,"Platanera, falsa mapaná",,,,,,1967,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Leptodeira septentrionalis,Comastes ornatus,"Bejuquilla, platanera, mapaná rabiseca",,,,,,100-2300,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,35,,37,,37,,,,,,,,,,,,,,,,,,,,,19,,37,29; 31,37,,,,37,,37,,34,,,
REPTILES,Squamata,Colubridae,Leptophis ahaetulla,Coluber ahaetulla,"Bejuca, cazadora verde",,,,,,100-650,36,30,25,,,30; 33,22,22,,,,,22,18; 34,,,,36,,,,,,,,,,,22,,,,22,,,,,,,18,25,22; 37,,37,,,,,,,,,,,,,,,,,,,,,30,,37,31,22; 37,36,,18,37,,22; 36; 37,,34,,,30
REPTILES,Squamata,Colubridae,Liophis melanotus,Coluber melanotus,Guardacaminos,,,,,,100-1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29; 31,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Lygophis lineatus,Liophis lineatus,Guardacaminos,,,,,,100-650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Mastigodryas boddaerti,Coluber boddaerti,Cazadora,,,,,,950-2560,36,,,,,,22,22,,,,,22,18,,,,36,,,,,,,,,,,22,,,,22,,,,,,,18,,9; 22,,,,,,,,,9,43,,,,,,,,,,,,,,,,,9; 22,36,,18,,,22; 36,,,,,
REPTILES,Squamata,Colubridae,Mastigodryas danieli,Mastigodryas unicolor,Cazadora,,,END,,,0-2560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Mastigodryas pleei,Dryadophis pleei,Cazadora,,,,,,,,,,,,,22,22,,,,,22,18,,,,,,,,,,,,,,,22,,,,22,,,,,,,18,,22; 37,,37,,,,,,,,,,,,,,,,,,,,,19,,37,,22; 37,,,18,37,,22; 37,,,,,
REPTILES,Squamata,Colubridae,Ninia atrata,Coluber atratus,"Corralito, tierrero",,,,,,100-700,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18; 35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,
REPTILES,Squamata,Colubridae,Oxybelis aeneus,Dryinus aeneus,Bejuquillo,,,,,,720,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,35,,22,,,,,,,,,,43,,,,,,,,,,,,,,,,29; 31,22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Oxyrhopus petolarius,Oxyrhopus petola,Falsa coral,,,,,,0-2750,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,35,,9; 22,,,41,,,,,,9,,,,,,,,,,,,,,,,,,9; 22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Pliocercus euryzonus,Liophis splendens,Falsa coral,,,,,,2500,36,,,,,,22,22,,,,,22,18; 34,,,,36,,,,,,,,,,,22,,,,22,,,,,,,18,,9; 22,,,,,,,,,9,,,,,,,,,,,,,,,,,,9; 22,36,,18,,,22; 36,,34,,,
REPTILES,Squamata,Colubridae,Pseudoboa neuwiedii,Scytale neuwiedii,"Candelilla roja, sangrina",,,,,,100-650,,,,,,,22; 26,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,26,,19,,,29; 31,22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Pseustes poecilonotus,Phrynonax poecilonotus,,,,,,,100-650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Pseustes shropshirei,Phrynonax shropshirei,Granadilla,,,,,,300-950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Rhadinaea decorata,Coronella decorata,,,,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Rhinobothryum bovallii,,Falsa coral arborícola,,,,,,0-1200,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Sibon nebulatus,Sibon nebulata,Toche tigre,,,,,,780-2000,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,26,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Colubridae,Spilotes pullatus,,"Toche voladora, tigra",,,,,,300-1100,,,,,,33,22,22,,,,,22,18,,,,,,,,,,,,,,,22,24,,,22,,,,,,,18,,22,,,,,,,,,,,,,,,,,,,,,,,19,,,,22,,,18,,,22,,,,,
REPTILES,Squamata,Colubridae,Tantilla alticola,Homalocranium alticola,Guardacaminos,,,,,,500,,44,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Tantilla melanocephala,Calamaria melanocephala,Guardacaminos,,,,,,1100,,,,,,,22,22,,,,,22,34,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,9; 22,,,,,,,,,9,43,,,,,,,,,,,,,,,,,9; 22,,,,,,22,,34,,,
REPTILES,Squamata,Colubridae,Urotheca lateristriga,Rhadinaea lateristriga,Falsa mapaná,,,,,,0-2000,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,11,,,,,,11,,,,,,,,,,,,22,,,,,,22,,,,,
REPTILES,Squamata,Colubridae,Xenodon rabdocephalus,Coluber rabdocephalus,"Sapa, equis",,,,,,0-1700,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,22,,,,,
REPTILES,Squamata,Corytophanidae,Basiliscus basiliscus,Lacerta basiliscus,,,,,,,100-650,36,30; 44,,,,30,22; 26,22,,,,,22,18; 34,,,,36,,,38,,14,28,,,,,22,24,,,22,,,,,,,18,,22; 37,,37; 38,41,,,,,,,,,,,,,,,,,,26,,19; 30,,37,29; 31,22; 37,36,,18,37; 38,,22; 36; 37,,34,,,30
REPTILES,Squamata,Corytophanidae,Basiliscus galeritus,Basiliscus seemanni,,,,,,,220-1000,,30; 44,,,,30,22,22,,,,,22,18,,,,,,,,,,45,,,,42,22,,,,22,,,,,,,18; 35,,22,,,,,,,,,,,,,,,,,,,,,,42,19; 30,,,,22,,,18,,,22,,,45,,30
REPTILES,Squamata,Corytophanidae,Corytophanes cristatus,Agama cristata,,,,,,,300-1000,,44,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,
REPTILES,Squamata,Dactyloidae,Anolis anoriensis,,,,,,,,1374,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Dactyloidae,Anolis antioquiae,Dactyloa antioquiae,,,,END,,,1680,,,,,,,22,22,,,,,22,34,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,22,,34,,,
REPTILES,Squamata,Dactyloidae,Anolis antonii,Norops antonii,,,,,,,300-1000,,44,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,
REPTILES,Squamata,Dactyloidae,Anolis auratus,Anolis rosenbergii,,,,,,,50-675,36,30; 44,,,,30,22; 26,22,,,,,22,18,,,,36,,,38,,,,,,,,22,24,,,22,,,,,,,18; 35,,22; 37,,37; 38,41,,,,,,,,,,,,,,,,,,26,,30,,37,29; 31,22; 37,36,,18,37; 38,,22; 36; 37,,,,,30
REPTILES,Squamata,Dactyloidae,Anolis danieli,Dactyloa danieli,,,,END,,,1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Dactyloidae,Anolis eulaemus,Anolis jericoensis,,,,,,,1450,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,9; 22,,,,,,,,,9,,,,,,,,,,,,,,,,,,9; 22,,,,,,22,,,,,
REPTILES,Squamata,Dactyloidae,Anolis gracilipes,Norops gracilipes,,,,,,,300-400,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Dactyloidae,Anolis heterodermus,Phenacosaurus heterodermus,,,,,,,2300-2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Dactyloidae,Anolis latifrons,Dactyloa latifrons,,,,,,,300-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Dactyloidae,Anolis macrolepis,Norops macrolepis,,,,END,,,50-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Dactyloidae,Anolis maculigula,Dactyloa maculigula,,,,END,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Dactyloidae,Anolis maculiventris,Norops maculiventris,,,,,,,350-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Dactyloidae,Anolis mariarum,Norops mariarum,,,,END,,,1800-2675,,,,,,33,22,22,,,,,22,34,,,,,,,,,,,,,,42,22,,,,22,,,,,,,,,22,,,,,,,,,,43,,,,,,,,,,,,32; 42,,,,,22,,,,,,22,,34,,,
REPTILES,Squamata,Dactyloidae,Anolis poecilopus,Norops poecilopus,,,,,,,100-650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Dactyloidae,Anolis purpurescens,"Dactyloa purpurescens, Anolis frenatus",,,,,,,350-1000,,30,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,29,,,,,,,,,,,,30
REPTILES,Squamata,Dactyloidae,Anolis sulcifrons,Norops sulcifrons,,,,,,,300-720,,30,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,29; 31,,,,,,,,,,,,30
REPTILES,Squamata,Dactyloidae,Anolis tolimensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Dactyloidae,Anolis tropidogaster,Norops tropidogaster,,,,,,,50-220,,30,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,29; 31,,,,,,,,,,,,30
REPTILES,Squamata,Dactyloidae,Anolis vicarius,Norops vicarius,,,,END,,,0-400,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,22,,,,,
REPTILES,Squamata,Dactyloidae,Anolis vittigerus,Norops vittigerus,,,,,,,50-1100,,,,,,,,,,,,,,18; 34,,,,,,,,,,,,,,,,,,,,,,,,,,18; 35,,,,,,,,,,,,,,,,,,,,,,,,,19,,,29; 31,,,,18,,,,,34,,,
REPTILES,Squamata,Elapidae,Micrurus camilae,,,,,END,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,
REPTILES,Squamata,Elapidae,Micrurus dumerilii,Micrurus carinicauda,Verdadera coral,,,REST,,,400-740,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Elapidae,Micrurus mipartitus,Elaps mipartitus,"Coral rabo de ají, rabo de candela, gargantilla, mazagatos",,,,,,300-2500,,30,,,,30,22,22,,,,,22,18; 34,,,,,,,,,,,,,,,22,24,,,22,,,,,,,18,,9; 22,,,,,,,,,9,,,,,,,,,,,,,,30,,,,9; 22,,,18,,,22,,34,,,30
REPTILES,Squamata,Gekkonidae,Hemidactylus frenatus,Hemidactylus fragilis,Gecko casero,,,,,Introducida,,,,,,,,22,22,,,,,22,18,,,,,,,,,,,,,,,22,,,,22,,,,,,,18,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,18,,,22,,,,,
REPTILES,Squamata,Gekkonidae,Hemidactylus tenkatei,Hemidactylus brookii,Salamanqueja,,,,,,150-1000,,44,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Gekkonidae,Lepidodactylus lugubris,Amydosaurus lugubris,Salamanqueja,,,,,Introducida,,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,22,,,,,
REPTILES,Squamata,Gymnophthalmidae,Cercosaura argulus,Prionodactylus argulus,,,,,,,1000-1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Gymnophthalmidae,Cercosaura vertebralis,Cercosaura ampuedai,,,,,,,1300-3000,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,34,,,
REPTILES,Squamata,Gymnophthalmidae,Echinosaura horrida,,,,,,,,1100,,,,,,,,,,,,,,18; 34,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,34,,,
REPTILES,Squamata,Gymnophthalmidae,Gymnophthalmus speciosus,Blepharictisis speciosa,,,,,,,50-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Gymnophthalmidae,Leposoma rugiceps,Leposoma dispar,,,,,,,50-400,36,,,,,,22,22,,,,,22,18,,,,36,,,38,,,,,,,,22,,,,22,,,,,,,18; 35,,22; 37,,37; 38,,,,,,,,,,,,,,,,,,,,,,,37,,22; 37,36,,18,37; 38,,22; 36; 37,,,,,
REPTILES,Squamata,Gymnophthalmidae,Ptychoglossus danieli,Ptychoglossus festae,,,CR,END,,,50-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REPTILES,Squamata,Gymnophthalmidae,Riama striata,Proctoporus striatus,,,,END,,,1800-3200,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,
REPTILES,Squamata,Gymnophthalmidae,Tretioscincus bifasciatus,Heteropus bifasciatus,,,,,,,400,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,18,,,,,,,,
REPTILES,Squamata,Hoplocercidae,Enyalioides heterolepis,Enyalioides insulae,Lagarto espinoso,,,,,,820-2680,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,
